timestamp,hour,day_of_week,total_traffic
2024-02-14 03:00:00,3,2,52.861127414678165
2024-02-14 04:00:00,4,2,55.38834141081944
2024-02-14 05:00:00,5,2,30.46316750597394
2024-02-14 06:00:00,6,2,186.8425966230104
2024-02-14 07:00:00,7,2,123.64023563364202
2024-02-14 08:00:00,8,2,157.5615865540926
2024-02-14 09:00:00,9,2,138.6415279125347
2024-02-14 10:00:00,10,2,139.95667239439723
2024-02-14 11:00:00,11,2,126.08872563539214
2024-02-14 12:00:00,12,2,101.9977243440891
2024-02-14 13:00:00,13,2,121.63725126454126
2024-02-14 14:00:00,14,2,110.9349365182683
2024-02-14 15:00:00,15,2,117.5709859407387
2024-02-14 16:00:00,16,2,108.25783899281834
2024-02-14 17:00:00,17,2,181.55155685123947
2024-02-14 18:00:00,18,2,243.14427127003663
2024-02-14 19:00:00,19,2,203.71665963414944
2024-02-14 20:00:00,20,2,180.9723269805784
2024-02-14 21:00:00,21,2,207.11739171697607
2024-02-14 22:00:00,22,2,97.75949235007127
2024-02-14 23:00:00,23,2,106.19328562854736
2024-02-15 00:00:00,0,3,57.09507618288062
2024-02-15 01:00:00,1,3,48.457051197603185
2024-02-15 02:00:00,2,3,53.44135381929593
2024-02-15 03:00:00,3,3,69.99573281961692
2024-02-15 04:00:00,4,3,68.21908931681831
2024-02-15 05:00:00,5,3,54.432177180054296
2024-02-15 06:00:00,6,3,201.0767230395121
2024-02-15 07:00:00,7,3,184.98958279247154
2024-02-15 08:00:00,8,3,163.39875912075095
2024-02-15 09:00:00,9,3,166.5963853767443
2024-02-15 10:00:00,10,3,165.67162479660766
2024-02-15 11:00:00,11,3,113.3406107148037
2024-02-15 12:00:00,12,3,127.36865975602325
2024-02-15 13:00:00,13,3,119.19431652058775
2024-02-15 14:00:00,14,3,133.08895868707094
2024-02-15 15:00:00,15,3,109.86715867001872
2024-02-15 16:00:00,16,3,106.51983171182259
2024-02-15 17:00:00,17,3,172.4455064233207
2024-02-15 18:00:00,18,3,257.8121082975395
2024-02-15 19:00:00,19,3,241.2086321204925
2024-02-15 20:00:00,20,3,257.0594244209198
2024-02-15 21:00:00,21,3,147.3564183752511
2024-02-15 22:00:00,22,3,123.5935331467396
2024-02-15 23:00:00,23,3,92.30339012102803
2024-02-16 00:00:00,0,4,64.78225477540967
2024-02-16 01:00:00,1,4,51.259575351766834
2024-02-16 02:00:00,2,4,62.82738164198676
2024-02-16 03:00:00,3,4,61.863206430111255
2024-02-16 04:00:00,4,4,55.34088268819418
2024-02-16 05:00:00,5,4,71.38521640059719
2024-02-16 06:00:00,6,4,173.01205452699816
2024-02-16 07:00:00,7,4,190.7133057435232
2024-02-16 08:00:00,8,4,210.68081181025346
2024-02-16 09:00:00,9,4,194.14943055849943
2024-02-16 10:00:00,10,4,184.02391824237296
2024-02-16 11:00:00,11,4,126.75321221026321
2024-02-16 12:00:00,12,4,151.33994659036023
2024-02-16 13:00:00,13,4,122.68861597481954
2024-02-16 14:00:00,14,4,124.29061492084864
2024-02-16 15:00:00,15,4,141.0534893814406
2024-02-16 16:00:00,16,4,136.3421558228252
2024-02-16 17:00:00,17,4,273.6886247719259
2024-02-16 18:00:00,18,4,257.1067819783597
2024-02-16 19:00:00,19,4,210.81796753845066
2024-02-16 20:00:00,20,4,287.1091467860174
2024-02-16 21:00:00,21,4,216.02293981998832
2024-02-16 22:00:00,22,4,101.7859376779436
2024-02-16 23:00:00,23,4,80.57027649978903
2024-02-17 00:00:00,0,5,44.06864597407176
2024-02-17 01:00:00,1,5,43.22105523558358
2024-02-17 02:00:00,2,5,35.4741951204261
2024-02-17 03:00:00,3,5,54.89599809462773
2024-02-17 04:00:00,4,5,55.77741342186393
2024-02-17 05:00:00,5,5,49.70694094630947
2024-02-17 06:00:00,6,5,131.43219886626684
2024-02-17 07:00:00,7,5,145.44348118572825
2024-02-17 08:00:00,8,5,153.99238310286637
2024-02-17 09:00:00,9,5,117.1119632014542
2024-02-17 10:00:00,10,5,140.49710110838495
2024-02-17 11:00:00,11,5,86.80698543994306
2024-02-17 12:00:00,12,5,84.84736266573547
2024-02-17 13:00:00,13,5,107.86325420956918
2024-02-17 14:00:00,14,5,88.65206665713444
2024-02-17 15:00:00,15,5,95.3378753394385
2024-02-17 16:00:00,16,5,90.8515594333238
2024-02-17 17:00:00,17,5,181.64437759680263
2024-02-17 18:00:00,18,5,161.31146748529153
2024-02-17 19:00:00,19,5,140.00400623756184
2024-02-17 20:00:00,20,5,218.3992729949488
2024-02-17 21:00:00,21,5,164.07606147952234
2024-02-17 22:00:00,22,5,56.87965742449204
2024-02-17 23:00:00,23,5,45.105135934154625
2024-02-18 00:00:00,0,6,33.714442376863985
2024-02-18 01:00:00,1,6,31.399933613793543
2024-02-18 02:00:00,2,6,50.335157958057636
2024-02-18 03:00:00,3,6,40.96657443891506
2024-02-18 04:00:00,4,6,32.965656027883085
2024-02-18 05:00:00,5,6,45.95157453790444
2024-02-18 06:00:00,6,6,141.30140946263657
2024-02-18 07:00:00,7,6,114.86791473574681
2024-02-18 08:00:00,8,6,79.11325343523828
2024-02-18 09:00:00,9,6,156.10505366794663
2024-02-18 10:00:00,10,6,104.22714220341507
2024-02-18 11:00:00,11,6,56.509356403501094
2024-02-18 12:00:00,12,6,98.84838663881621
2024-02-18 13:00:00,13,6,110.32951037067879
2024-02-18 14:00:00,14,6,95.80917691224948
2024-02-18 15:00:00,15,6,99.27141193029973
2024-02-18 16:00:00,16,6,81.85885465099045
2024-02-18 17:00:00,17,6,175.29988237777113
2024-02-18 18:00:00,18,6,169.01641559991532
2024-02-18 19:00:00,19,6,170.38613833206838
2024-02-18 20:00:00,20,6,170.52996674729593
2024-02-18 21:00:00,21,6,167.09775134903276
2024-02-18 22:00:00,22,6,64.08802705479661
2024-02-18 23:00:00,23,6,60.76649704608598
2024-02-19 00:00:00,0,0,39.709011041573845
2024-02-19 01:00:00,1,0,41.15245300355593
2024-02-19 02:00:00,2,0,55.23641214015438
2024-02-19 03:00:00,3,0,46.82694380466348
2024-02-19 04:00:00,4,0,48.43968623141998
2024-02-19 05:00:00,5,0,63.60029587665783
2024-02-19 06:00:00,6,0,163.50250953624624
2024-02-19 07:00:00,7,0,120.62309809864982
2024-02-19 08:00:00,8,0,129.3442915971391
2024-02-19 09:00:00,9,0,172.00880945916583
2024-02-19 10:00:00,10,0,130.0323844333032
2024-02-19 11:00:00,11,0,89.37586329448851
2024-02-19 12:00:00,12,0,108.62866334871846
2024-02-19 13:00:00,13,0,90.71915388642228
2024-02-19 14:00:00,14,0,101.43455056291948
2024-02-19 15:00:00,15,0,83.86519318417237
2024-02-19 16:00:00,16,0,85.75183791236154
2024-02-19 17:00:00,17,0,207.86324438721417
2024-02-19 18:00:00,18,0,157.05260438626536
2024-02-19 19:00:00,19,0,214.7467726495335
2024-02-19 20:00:00,20,0,199.66651283814295
2024-02-19 21:00:00,21,0,217.26261724211176
2024-02-19 22:00:00,22,0,87.67769347143594
2024-02-19 23:00:00,23,0,97.09949717534538
2024-02-20 00:00:00,0,1,54.52302081036974
2024-02-20 01:00:00,1,1,45.254559616535396
2024-02-20 02:00:00,2,1,53.12813133758499
2024-02-20 03:00:00,3,1,52.686862642361874
2024-02-20 04:00:00,4,1,51.036195585688816
2024-02-20 05:00:00,5,1,50.840435625069134
2024-02-20 06:00:00,6,1,137.85854668214694
2024-02-20 07:00:00,7,1,133.79238778576016
2024-02-20 08:00:00,8,1,124.7045740505676
2024-02-20 09:00:00,9,1,195.20800886654652
2024-02-20 10:00:00,10,1,124.63798682964557
2024-02-20 11:00:00,11,1,94.16515431707259
2024-02-20 12:00:00,12,1,103.18642768883997
2024-02-20 13:00:00,13,1,124.21034171313615
2024-02-20 14:00:00,14,1,108.57225011250321
2024-02-20 15:00:00,15,1,126.60757702927494
2024-02-20 16:00:00,16,1,100.2300717830913
2024-02-20 17:00:00,17,1,213.70377310603587
2024-02-20 18:00:00,18,1,184.85043851682144
2024-02-20 19:00:00,19,1,252.6144635733641
2024-02-20 20:00:00,20,1,184.7562688706868
2024-02-20 21:00:00,21,1,225.8344135425589
2024-02-20 22:00:00,22,1,87.8887710230507
2024-02-20 23:00:00,23,1,87.07513199125457
2024-02-21 00:00:00,0,2,50.211607307717806
2024-02-21 01:00:00,1,2,56.19925390885362
2024-02-21 02:00:00,2,2,60.86562582240132
2024-02-21 03:00:00,3,2,45.47762912163811
2024-02-21 04:00:00,4,2,62.348527795583266
2024-02-21 05:00:00,5,2,65.77451765015671
2024-02-21 06:00:00,6,2,153.3021526896611
2024-02-21 07:00:00,7,2,137.15930445763175
2024-02-21 08:00:00,8,2,162.1167827424083
2024-02-21 09:00:00,9,2,221.23567116136613
2024-02-21 10:00:00,10,2,146.24978366689274
2024-02-21 11:00:00,11,2,141.89700829876853
2024-02-21 12:00:00,12,2,139.77586323289876
2024-02-21 13:00:00,13,2,101.96871170050491
2024-02-21 14:00:00,14,2,113.03346220109565
2024-02-21 15:00:00,15,2,134.9756455655551
2024-02-21 16:00:00,16,2,108.23773807540233
2024-02-21 17:00:00,17,2,214.59002296280468
2024-02-21 18:00:00,18,2,207.301432214358
2024-02-21 19:00:00,19,2,200.92674890758434
2024-02-21 20:00:00,20,2,207.33789785672892
2024-02-21 21:00:00,21,2,186.8074343525367
2024-02-21 22:00:00,22,2,85.81997229987286
2024-02-21 23:00:00,23,2,66.76254647807546
2024-02-22 00:00:00,0,3,58.00234438043253
2024-02-22 01:00:00,1,3,46.92353755524489
2024-02-22 02:00:00,2,3,61.35439230721
2024-02-22 03:00:00,3,3,61.52326539437787
2024-02-22 04:00:00,4,3,44.434094758030156
2024-02-22 05:00:00,5,3,50.753830624087435
2024-02-22 06:00:00,6,3,196.03654768113537
2024-02-22 07:00:00,7,3,147.06151177410504
2024-02-22 08:00:00,8,3,219.54870305293062
2024-02-22 09:00:00,9,3,181.6498102966909
2024-02-22 10:00:00,10,3,157.9237826854272
2024-02-22 11:00:00,11,3,118.80037419516859
2024-02-22 12:00:00,12,3,120.57666955999845
2024-02-22 13:00:00,13,3,118.1451632182913
2024-02-22 14:00:00,14,3,120.59109033803907
2024-02-22 15:00:00,15,3,103.44250271183597
2024-02-22 16:00:00,16,3,118.678489454381
2024-02-22 17:00:00,17,3,190.847967283889
2024-02-22 18:00:00,18,3,222.88925774913193
2024-02-22 19:00:00,19,3,207.5478171059412
2024-02-22 20:00:00,20,3,219.27707875669927
2024-02-22 21:00:00,21,3,260.49812031015904
2024-02-22 22:00:00,22,3,102.85127134859647
2024-02-22 23:00:00,23,3,100.163125761273
2024-02-23 00:00:00,0,4,57.37815447194361
2024-02-23 01:00:00,1,4,55.30381787538384
2024-02-23 02:00:00,2,4,53.11343474916141
2024-02-23 03:00:00,3,4,67.64624895265956
2024-02-23 04:00:00,4,4,77.71850783781088
2024-02-23 05:00:00,5,4,53.64516938393291
2024-02-23 06:00:00,6,4,181.57133483686297
2024-02-23 07:00:00,7,4,180.4221170067766
2024-02-23 08:00:00,8,4,190.44396380706408
2024-02-23 09:00:00,9,4,181.03392404026164
2024-02-23 10:00:00,10,4,196.11404607072686
2024-02-23 11:00:00,11,4,137.63557879636505
2024-02-23 12:00:00,12,4,105.19756068522628
2024-02-23 13:00:00,13,4,101.67900575230419
2024-02-23 14:00:00,14,4,82.56909125166511
2024-02-23 15:00:00,15,4,125.11484561000476
2024-02-23 16:00:00,16,4,105.19077402305035
2024-02-23 17:00:00,17,4,175.19147493386768
2024-02-23 18:00:00,18,4,258.549694913198
2024-02-23 19:00:00,19,4,311.432424488081
2024-02-23 20:00:00,20,4,239.54398085210906
2024-02-23 21:00:00,21,4,260.54265830932945
2024-02-23 22:00:00,22,4,97.01876570968861
2024-02-23 23:00:00,23,4,87.4205894767123
2024-02-24 00:00:00,0,5,46.697677068670146
2024-02-24 01:00:00,1,5,36.51249522651048
2024-02-24 02:00:00,2,5,49.67288157927985
2024-02-24 03:00:00,3,5,50.03058682668032
2024-02-24 04:00:00,4,5,33.34227930618455
2024-02-24 05:00:00,5,5,56.133619300417216
2024-02-24 06:00:00,6,5,144.33780001158195
2024-02-24 07:00:00,7,5,121.62661906281049
2024-02-24 08:00:00,8,5,141.45160588314405
2024-02-24 09:00:00,9,5,132.94922928277654
2024-02-24 10:00:00,10,5,128.91241834113174
2024-02-24 11:00:00,11,5,89.97742587964875
2024-02-24 12:00:00,12,5,105.55770150188592
2024-02-24 13:00:00,13,5,103.13416424614142
2024-02-24 14:00:00,14,5,91.4608309325745
2024-02-24 15:00:00,15,5,98.54667556026162
2024-02-24 16:00:00,16,5,104.01188005979395
2024-02-24 17:00:00,17,5,190.84162279168623
2024-02-24 18:00:00,18,5,175.19829714175034
2024-02-24 19:00:00,19,5,150.72281137104483
2024-02-24 20:00:00,20,5,153.21396168150167
2024-02-24 21:00:00,21,5,165.66225518557124
2024-02-24 22:00:00,22,5,72.79011912244097
2024-02-24 23:00:00,23,5,67.82889565598579
2024-02-25 00:00:00,0,6,33.88591567471187
2024-02-25 01:00:00,1,6,41.27747534498921
2024-02-25 02:00:00,2,6,40.05986271760194
2024-02-25 03:00:00,3,6,33.21367294740964
2024-02-25 04:00:00,4,6,41.9161359948693
2024-02-25 05:00:00,5,6,26.86234589113319
2024-02-25 06:00:00,6,6,113.52577774485387
2024-02-25 07:00:00,7,6,120.31440166883783
2024-02-25 08:00:00,8,6,98.6453841639957
2024-02-25 09:00:00,9,6,125.87302082835254
2024-02-25 10:00:00,10,6,143.96717477968105
2024-02-25 11:00:00,11,6,97.68909592828426
2024-02-25 12:00:00,12,6,77.31121490591151
2024-02-25 13:00:00,13,6,96.80291960651515
2024-02-25 14:00:00,14,6,82.07586094051483
2024-02-25 15:00:00,15,6,72.93567369039876
2024-02-25 16:00:00,16,6,70.92313840329354
2024-02-25 17:00:00,17,6,143.52164407571243
2024-02-25 18:00:00,18,6,157.10509478343727
2024-02-25 19:00:00,19,6,164.90231334911857
2024-02-25 20:00:00,20,6,159.34420040083015
2024-02-25 21:00:00,21,6,169.55459530984447
2024-02-25 22:00:00,22,6,67.93058775993273
2024-02-25 23:00:00,23,6,68.34445233841475
2024-02-26 00:00:00,0,0,59.03145778455891
2024-02-26 01:00:00,1,0,44.5657512402968
2024-02-26 02:00:00,2,0,39.20329425291132
2024-02-26 03:00:00,3,0,52.54282153293842
2024-02-26 04:00:00,4,0,45.41808512681307
2024-02-26 05:00:00,5,0,47.56738153943111
2024-02-26 06:00:00,6,0,129.37744673704202
2024-02-26 07:00:00,7,0,104.43566897834641
2024-02-26 08:00:00,8,0,158.6598872491998
2024-02-26 09:00:00,9,0,173.79387869509392
2024-02-26 10:00:00,10,0,134.6344547084641
2024-02-26 11:00:00,11,0,58.11517413036042
2024-02-26 12:00:00,12,0,89.56652658396288
2024-02-26 13:00:00,13,0,99.80302940159498
2024-02-26 14:00:00,14,0,66.7749225872468
2024-02-26 15:00:00,15,0,101.59746680406927
2024-02-26 16:00:00,16,0,100.44964938281335
2024-02-26 17:00:00,17,0,214.21976214733394
2024-02-26 18:00:00,18,0,202.2651164006144
2024-02-26 19:00:00,19,0,175.88848083221305
2024-02-26 20:00:00,20,0,235.0284948993661
2024-02-26 21:00:00,21,0,195.08452974467968
2024-02-26 22:00:00,22,0,76.85654171946433
2024-02-26 23:00:00,23,0,69.26169298482762
2024-02-27 00:00:00,0,1,53.06950198002845
2024-02-27 01:00:00,1,1,54.91492014407502
2024-02-27 02:00:00,2,1,48.45131448955614
2024-02-27 03:00:00,3,1,61.981138455891724
2024-02-27 04:00:00,4,1,46.98930620929018
2024-02-27 05:00:00,5,1,39.065912627502996
2024-02-27 06:00:00,6,1,188.49666271343037
2024-02-27 07:00:00,7,1,145.77583349310032
2024-02-27 08:00:00,8,1,134.60422096944478
2024-02-27 09:00:00,9,1,181.1717304747789
2024-02-27 10:00:00,10,1,142.86269995887196
2024-02-27 11:00:00,11,1,134.77105502647035
2024-02-27 12:00:00,12,1,115.58785758855174
2024-02-27 13:00:00,13,1,92.43339507838621
2024-02-27 14:00:00,14,1,138.75133284910999
2024-02-27 15:00:00,15,1,89.29448343762316
2024-02-27 16:00:00,16,1,123.6428638991536
2024-02-27 17:00:00,17,1,211.0765785113706
2024-02-27 18:00:00,18,1,243.19178249187553
2024-02-27 19:00:00,19,1,245.77831097384365
2024-02-27 20:00:00,20,1,213.69221477978036
2024-02-27 21:00:00,21,1,188.56562404700517
2024-02-27 22:00:00,22,1,86.23637390275468
2024-02-27 23:00:00,23,1,81.14999634286067
2024-02-28 00:00:00,0,2,66.22078281978419
2024-02-28 01:00:00,1,2,58.33416655063489
2024-02-28 02:00:00,2,2,48.08410178519609
2024-02-28 03:00:00,3,2,48.991656962619466
2024-02-28 04:00:00,4,2,48.12684521778735
2024-02-28 05:00:00,5,2,48.061891010717765
2024-02-28 06:00:00,6,2,194.54127933704711
2024-02-28 07:00:00,7,2,150.14878359931654
2024-02-28 08:00:00,8,2,142.99333507717049
2024-02-28 09:00:00,9,2,168.68944790589407
2024-02-28 10:00:00,10,2,200.52767610065723
2024-02-28 11:00:00,11,2,121.04151970081345
2024-02-28 12:00:00,12,2,129.92272166749197
2024-02-28 13:00:00,13,2,93.33242268750577
2024-02-28 14:00:00,14,2,88.08017350984629
2024-02-28 15:00:00,15,2,128.2577814396418
2024-02-28 16:00:00,16,2,106.93612185040313
2024-02-28 17:00:00,17,2,211.32222162555703
2024-02-28 18:00:00,18,2,256.671291420527
2024-02-28 19:00:00,19,2,238.78619540916867
2024-02-28 20:00:00,20,2,226.3742121761428
2024-02-28 21:00:00,21,2,276.1151058317158
2024-02-28 22:00:00,22,2,83.20792087125227
2024-02-28 23:00:00,23,2,108.69734878162735
2024-02-29 00:00:00,0,3,57.13741379485082
2024-02-29 01:00:00,1,3,62.00008619308338
2024-02-29 02:00:00,2,3,65.75383610257965
2024-02-29 03:00:00,3,3,70.13128357244683
2024-02-29 04:00:00,4,3,51.859094119709106
2024-02-29 05:00:00,5,3,64.14002241287815
2024-02-29 06:00:00,6,3,155.9783670527033
2024-02-29 07:00:00,7,3,140.66531979851928
2024-02-29 08:00:00,8,3,149.9566988031053
2024-02-29 09:00:00,9,3,127.97128742508923
2024-02-29 10:00:00,10,3,218.36857929991638
2024-02-29 11:00:00,11,3,95.4386852411022
2024-02-29 12:00:00,12,3,126.67487216350172
2024-02-29 13:00:00,13,3,108.93409488675894
2024-02-29 14:00:00,14,3,122.85338734345736
2024-02-29 15:00:00,15,3,125.82464281823344
2024-02-29 16:00:00,16,3,131.31933054940862
2024-02-29 17:00:00,17,3,212.0453552658649
2024-02-29 18:00:00,18,3,223.142658314992
2024-02-29 19:00:00,19,3,247.21866623754022
2024-02-29 20:00:00,20,3,228.7360549381447
2024-02-29 21:00:00,21,3,276.8949185475709
2024-02-29 22:00:00,22,3,86.12515226412006
2024-02-29 23:00:00,23,3,98.64604842331005
2024-03-01 00:00:00,0,4,77.4924254340299
2024-03-01 01:00:00,1,4,65.88753481171341
2024-03-01 02:00:00,2,4,66.60221721249053
2024-03-01 03:00:00,3,4,59.42872032202793
2024-03-01 04:00:00,4,4,63.49294728979573
2024-03-01 05:00:00,5,4,51.88275047790826
2024-03-01 06:00:00,6,4,155.13663797909138
2024-03-01 07:00:00,7,4,197.493552493167
2024-03-01 08:00:00,8,4,205.64501370028952
2024-03-01 09:00:00,9,4,181.39127010110394
2024-03-01 10:00:00,10,4,181.1628906044283
2024-03-01 11:00:00,11,4,149.31368130108328
2024-03-01 12:00:00,12,4,124.50215250529948
2024-03-01 13:00:00,13,4,168.17326396046857
2024-03-01 14:00:00,14,4,124.60506268460573
2024-03-01 15:00:00,15,4,94.29082507900205
2024-03-01 16:00:00,16,4,130.57567525622173
2024-03-01 17:00:00,17,4,243.06240424421708
2024-03-01 18:00:00,18,4,278.147465522665
2024-03-01 19:00:00,19,4,260.36731708323106
2024-03-01 20:00:00,20,4,236.64926764634555
2024-03-01 21:00:00,21,4,210.08171492974444
2024-03-01 22:00:00,22,4,92.30947672888838
2024-03-01 23:00:00,23,4,85.19565642764454
2024-03-02 00:00:00,0,5,36.871722569713285
2024-03-02 01:00:00,1,5,51.75137033433223
2024-03-02 02:00:00,2,5,53.43611558997184
2024-03-02 03:00:00,3,5,44.67588324773261
2024-03-02 04:00:00,4,5,30.095152753514355
2024-03-02 05:00:00,5,5,54.22277298226607
2024-03-02 06:00:00,6,5,150.40096693734145
2024-03-02 07:00:00,7,5,121.06751767540258
2024-03-02 08:00:00,8,5,134.3794135552675
2024-03-02 09:00:00,9,5,129.28159786204213
2024-03-02 10:00:00,10,5,113.40428147325396
2024-03-02 11:00:00,11,5,88.13204794338877
2024-03-02 12:00:00,12,5,91.97218475832314
2024-03-02 13:00:00,13,5,92.93775676911326
2024-03-02 14:00:00,14,5,92.6552060620383
2024-03-02 15:00:00,15,5,79.1225376174796
2024-03-02 16:00:00,16,5,95.14489321353031
2024-03-02 17:00:00,17,5,168.78428922650824
2024-03-02 18:00:00,18,5,220.07235992844406
2024-03-02 19:00:00,19,5,168.6571691297449
2024-03-02 20:00:00,20,5,188.11706739942997
2024-03-02 21:00:00,21,5,196.09035176720127
2024-03-02 22:00:00,22,5,52.32674981128481
2024-03-02 23:00:00,23,5,47.161646995127484
2024-03-03 00:00:00,0,6,22.77950390203364
2024-03-03 01:00:00,1,6,42.45999131633344
2024-03-03 02:00:00,2,6,36.2876658544641
2024-03-03 03:00:00,3,6,47.07561200525709
2024-03-03 04:00:00,4,6,43.96003859130626
2024-03-03 05:00:00,5,6,46.878356260828824
2024-03-03 06:00:00,6,6,142.99974430386348
2024-03-03 07:00:00,7,6,143.12788064458613
2024-03-03 08:00:00,8,6,150.15053168590708
2024-03-03 09:00:00,9,6,136.33475271990497
2024-03-03 10:00:00,10,6,133.0993256015931
2024-03-03 11:00:00,11,6,83.62172887092296
2024-03-03 12:00:00,12,6,86.07301843537563
2024-03-03 13:00:00,13,6,71.45306332456879
2024-03-03 14:00:00,14,6,67.00390790485453
2024-03-03 15:00:00,15,6,81.00111905419654
2024-03-03 16:00:00,16,6,79.75962810922516
2024-03-03 17:00:00,17,6,146.38221357754205
2024-03-03 18:00:00,18,6,180.28307557916946
2024-03-03 19:00:00,19,6,174.20579266220716
2024-03-03 20:00:00,20,6,153.67913465676025
2024-03-03 21:00:00,21,6,191.4544919779305
2024-03-03 22:00:00,22,6,50.77944641486027
2024-03-03 23:00:00,23,6,64.0571816795492
2024-03-04 00:00:00,0,0,34.39754539148333
2024-03-04 01:00:00,1,0,47.62959662205003
2024-03-04 02:00:00,2,0,52.94806361098851
2024-03-04 03:00:00,3,0,41.888879712268576
2024-03-04 04:00:00,4,0,50.17336309697923
2024-03-04 05:00:00,5,0,61.51538794326152
2024-03-04 06:00:00,6,0,125.82936399592612
2024-03-04 07:00:00,7,0,182.91092708302065
2024-03-04 08:00:00,8,0,163.09041343976062
2024-03-04 09:00:00,9,0,159.88806304136455
2024-03-04 10:00:00,10,0,144.3317199488246
2024-03-04 11:00:00,11,0,89.18587693299523
2024-03-04 12:00:00,12,0,87.42150621801183
2024-03-04 13:00:00,13,0,108.72979533435975
2024-03-04 14:00:00,14,0,130.52360776290152
2024-03-04 15:00:00,15,0,128.18230328021815
2024-03-04 16:00:00,16,0,84.81149691761648
2024-03-04 17:00:00,17,0,177.41713459927342
2024-03-04 18:00:00,18,0,203.70986538021418
2024-03-04 19:00:00,19,0,161.24804255630195
2024-03-04 20:00:00,20,0,207.72809104703146
2024-03-04 21:00:00,21,0,183.69854575509353
2024-03-04 22:00:00,22,0,74.57979806973738
2024-03-04 23:00:00,23,0,69.3536884206884
2024-03-05 00:00:00,0,1,50.727670464072446
2024-03-05 01:00:00,1,1,47.763495747237705
2024-03-05 02:00:00,2,1,45.4772690947661
2024-03-05 03:00:00,3,1,22.923053980928934
2024-03-05 04:00:00,4,1,60.71228462567154
2024-03-05 05:00:00,5,1,57.29744248303029
2024-03-05 06:00:00,6,1,194.91512066786927
2024-03-05 07:00:00,7,1,147.46747293094728
2024-03-05 08:00:00,8,1,151.14164201419942
2024-03-05 09:00:00,9,1,169.3745399897159
2024-03-05 10:00:00,10,1,135.359284419441
2024-03-05 11:00:00,11,1,105.2856469595602
2024-03-05 12:00:00,12,1,121.05501789146957
2024-03-05 13:00:00,13,1,114.95699175640476
2024-03-05 14:00:00,14,1,106.6520253968202
2024-03-05 15:00:00,15,1,96.29691467693843
2024-03-05 16:00:00,16,1,97.43319256836736
2024-03-05 17:00:00,17,1,189.10088841976716
2024-03-05 18:00:00,18,1,207.27554792683546
2024-03-05 19:00:00,19,1,220.05328862304827
2024-03-05 20:00:00,20,1,225.21971096291782
2024-03-05 21:00:00,21,1,184.6129067276643
2024-03-05 22:00:00,22,1,103.0351766621319
2024-03-05 23:00:00,23,1,81.98648127585224
2024-03-06 00:00:00,0,2,60.787429407611974
2024-03-06 01:00:00,1,2,52.90670857987284
2024-03-06 02:00:00,2,2,36.83316911498552
2024-03-06 03:00:00,3,2,55.88192899138261
2024-03-06 04:00:00,4,2,59.56722838662457
2024-03-06 05:00:00,5,2,41.8824781058493
2024-03-06 06:00:00,6,2,174.84100520706212
2024-03-06 07:00:00,7,2,178.559396471378
2024-03-06 08:00:00,8,2,136.75916413374043
2024-03-06 09:00:00,9,2,145.4578213943357
2024-03-06 10:00:00,10,2,188.6966487534565
2024-03-06 11:00:00,11,2,100.46171907284614
2024-03-06 12:00:00,12,2,108.23931410386281
2024-03-06 13:00:00,13,2,91.47340919823266
2024-03-06 14:00:00,14,2,117.70164443358965
2024-03-06 15:00:00,15,2,101.68974630085032
2024-03-06 16:00:00,16,2,85.81474489681845
2024-03-06 17:00:00,17,2,256.198348271759
2024-03-06 18:00:00,18,2,196.79309887470944
2024-03-06 19:00:00,19,2,203.54764058338066
2024-03-06 20:00:00,20,2,217.18183588990496
2024-03-06 21:00:00,21,2,244.11374637704145
2024-03-06 22:00:00,22,2,77.5089469691814
2024-03-06 23:00:00,23,2,88.80540473818904
2024-03-07 00:00:00,0,3,56.38282743478027
2024-03-07 01:00:00,1,3,65.5333294216225
2024-03-07 02:00:00,2,3,61.16901051392379
2024-03-07 03:00:00,3,3,59.680285279940975
2024-03-07 04:00:00,4,3,52.125674054508515
2024-03-07 05:00:00,5,3,61.00822866740836
2024-03-07 06:00:00,6,3,145.61255120918108
2024-03-07 07:00:00,7,3,115.578032330057
2024-03-07 08:00:00,8,3,178.4781466450164
2024-03-07 09:00:00,9,3,203.81698849227402
2024-03-07 10:00:00,10,3,118.32699371798475
2024-03-07 11:00:00,11,3,90.70459089590986
2024-03-07 12:00:00,12,3,132.52080775478265
2024-03-07 13:00:00,13,3,151.12130379450159
2024-03-07 14:00:00,14,3,119.61431194930196
2024-03-07 15:00:00,15,3,108.5612288565104
2024-03-07 16:00:00,16,3,113.53481416166663
2024-03-07 17:00:00,17,3,266.5664928264462
2024-03-07 18:00:00,18,3,216.30709673851587
2024-03-07 19:00:00,19,3,207.0270073460782
2024-03-07 20:00:00,20,3,219.55041283030863
2024-03-07 21:00:00,21,3,191.82314964360472
2024-03-07 22:00:00,22,3,95.6456172189894
2024-03-07 23:00:00,23,3,107.49087314667477
2024-03-08 00:00:00,0,4,70.20502382458884
2024-03-08 01:00:00,1,4,61.60131572668775
2024-03-08 02:00:00,2,4,59.44842111575322
2024-03-08 03:00:00,3,4,53.05240511457116
2024-03-08 04:00:00,4,4,60.30645439849937
2024-03-08 05:00:00,5,4,67.64926027056346
2024-03-08 06:00:00,6,4,185.62533416590952
2024-03-08 07:00:00,7,4,258.5991491810177
2024-03-08 08:00:00,8,4,195.12208764364468
2024-03-08 09:00:00,9,4,159.1112738043529
